date,realtime_end,realtime_start,GDPC1
1969-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3588.3
1969-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3784.2
1969-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4283.4
1969-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4279.7
1969-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4731.5
1969-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4736.1
1969-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4736.143
1969-10-01 00:00:00,1992-04-27 00:00:00,1991-12-04 00:00:00,2880.6
1969-10-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2875.1
1969-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3385.6
1969-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3392.6
1969-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1969-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3544.0
1969-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3571.4
1969-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3766.3
1969-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4263.3
1969-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4259.6
1969-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4711.0
1969-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4715.5
1969-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4715.469
1970-01-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2872.2
1970-01-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2872.8
1970-01-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2867.8
1970-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3378.1
1970-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3386.5
1970-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1970-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3539.3
1970-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3566.5
1970-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3760.0
1970-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4256.6
1970-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4252.9
1970-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4702.8
1970-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4707.1
1970-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4707.112
1970-04-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2859.4
1970-04-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2860.3
1970-04-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2859.5
1970-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3382.1
1970-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3391.6
1970-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1970-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3546.1
1970-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3573.9
1970-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3767.1
1970-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4264.3
1970-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4260.7
1970-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4711.1
1970-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4715.4
1970-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4715.441
1970-07-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2896.5
1970-07-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2896.6
1970-07-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2895.0
1970-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3412.9
1970-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3423.0
1970-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1970-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3576.0
1970-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3605.2
1970-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3800.5
1970-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4302.3
1970-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4298.6
1970-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4752.8
1970-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4757.2
1970-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4757.213
1970-10-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2875.3
1970-10-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2873.7
1970-10-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2873.3
1970-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3379.6
1970-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3389.4
1970-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1970-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3536.1
1970-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3566.5
1970-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3759.8
1970-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4256.6
1970-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4253.0
1970-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4703.9
1970-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4708.3
1970-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4708.281
1971-01-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2947.1
1971-01-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2942.9
1971-01-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2939.9
1971-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3471.5
1971-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3481.4
1971-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1971-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3631.9
1971-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3666.1
1971-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3864.1
1971-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4374.0
1971-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4370.3
1971-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4829.9
1971-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4834.3
1971-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4834.349
1971-04-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2953.8
1971-04-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2947.4
1971-04-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2944.2
1971-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3491.3
1971-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3500.9
1971-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1971-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3649.7
1971-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3686.2
1971-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3885.9
1971-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4398.8
1971-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4395.1
1971-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4857.4
1971-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4861.9
1971-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4861.938
1971-07-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2972.8
1971-07-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2966.0
1971-07-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2962.3
1971-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3514.0
1971-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3523.8
1971-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1971-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3675.8
1971-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3714.5
1971-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3916.7
1971-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4433.9
1971-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4430.2
1971-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4895.3
1971-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4900.0
1971-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4899.95
1971-10-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,2986.6
1971-10-01 00:00:00,1992-04-27 00:00:00,1992-02-28 00:00:00,2980.8
1971-10-01 00:00:00,1996-01-18 00:00:00,1992-04-28 00:00:00,2977.3
1971-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3523.6
1971-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3533.8
1971-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1971-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3683.5
1971-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3723.8
1971-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3927.9
1971-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4446.3
1971-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4442.5
1971-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4909.5
1971-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,4914.3
1971-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,4914.261
1972-01-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3040.1
1972-01-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3037.3
1972-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3593.9
1972-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3604.7
1972-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1972-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3755.6
1972-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3796.9
1972-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,3997.7
1972-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4525.8
1972-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4521.9
1972-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,4997.0
1972-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5002.4
1972-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5002.436
1972-04-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3090.0
1972-04-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3089.7
1972-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3676.3
1972-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3687.9
1972-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1972-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3840.6
1972-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3883.8
1972-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4092.1
1972-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4633.1
1972-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4629.1
1972-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5112.7
1972-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5118.3
1972-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5118.278
1972-07-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3124.6
1972-07-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3125.8
1972-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3713.8
1972-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3726.2
1972-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1972-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3877.2
1972-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3922.3
1972-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4131.1
1972-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4677.5
1972-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4673.5
1972-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5159.8
1972-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5165.4
1972-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5165.448
1972-10-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3173.6
1972-10-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3175.5
1972-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3777.2
1972-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3790.4
1972-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1972-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3943.3
1972-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,3990.5
1972-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4198.7
1972-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4754.5
1972-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4750.5
1972-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5245.5
1972-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5251.2
1972-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5251.226
1973-01-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3252.2
1973-01-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3253.3
1973-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3876.9
1973-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3892.2
1973-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1973-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4040.9
1973-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4092.3
1973-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4305.3
1973-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4876.2
1973-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4872.0
1973-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5374.7
1973-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5380.5
1973-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5380.502
1973-04-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3267.5
1973-04-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3267.6
1973-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3903.3
1973-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3919.0
1973-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1973-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4081.4
1973-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4133.3
1973-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4355.1
1973-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4932.6
1973-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4928.4
1973-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5435.6
1973-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5441.5
1973-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5441.504
1973-07-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3264.9
1973-07-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3264.3
1973-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3892.8
1973-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3907.1
1973-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1973-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4066.8
1973-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4117.0
1973-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4331.9
1973-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4906.3
1973-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4902.1
1973-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5406.1
1973-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5411.9
1973-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5411.935
1973-10-01 00:00:00,1992-02-27 00:00:00,1991-12-04 00:00:00,3289.7
1973-10-01 00:00:00,1996-01-18 00:00:00,1992-02-28 00:00:00,3289.1
1973-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3936.2
1973-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3947.1
1973-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1973-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4103.3
1973-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4151.1
1973-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4373.3
1973-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4953.1
1973-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4948.8
1973-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5456.5
1973-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5462.4
1973-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5462.397
1974-01-01 00:00:00,1996-01-18 00:00:00,1991-12-04 00:00:00,3259.4
1974-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3903.0
1974-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3908.1
1974-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1974-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4077.5
1974-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4119.3
1974-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4335.4
1974-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4909.6
1974-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4905.4
1974-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5411.2
1974-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5417.0
1974-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5417.024
1974-04-01 00:00:00,1996-01-18 00:00:00,1991-12-04 00:00:00,3267.6
1974-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3920.4
1974-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3922.6
1974-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1974-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4091.8
1974-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4130.4
1974-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4347.9
1974-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4922.2
1974-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4918.0
1974-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5425.4
1974-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5431.3
1974-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5431.265
1974-07-01 00:00:00,1996-01-18 00:00:00,1991-12-04 00:00:00,3239.1
1974-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3878.4
1974-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3880.0
1974-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1974-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4048.9
1974-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4084.5
1974-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4305.8
1974-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4873.5
1974-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4869.4
1974-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5372.8
1974-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5378.7
1974-07-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5378.679
1974-10-01 00:00:00,1996-01-18 00:00:00,1991-12-04 00:00:00,3226.4
1974-10-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3850.9
1974-10-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3854.1
1974-10-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1974-10-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4028.5
1974-10-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4062.0
1974-10-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4288.9
1974-10-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4854.3
1974-10-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4850.2
1974-10-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5351.4
1974-10-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5357.2
1974-10-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5357.166
1975-01-01 00:00:00,1996-01-18 00:00:00,1991-12-04 00:00:00,3154.0
1975-01-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3793.6
1975-01-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3800.9
1975-01-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1975-01-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,3978.2
1975-01-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4010.0
1975-01-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4237.6
1975-01-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4795.3
1975-01-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4791.2
1975-01-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5286.7
1975-01-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5292.4
1975-01-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5292.444
1975-04-01 00:00:00,1996-01-18 00:00:00,1991-12-04 00:00:00,3190.4
1975-04-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3825.6
1975-04-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3835.2
1975-04-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1975-04-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4012.7
1975-04-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4045.2
1975-04-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4268.6
1975-04-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4831.9
1975-04-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4827.8
1975-04-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5327.4
1975-04-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5333.2
1975-04-01 00:00:00,2018-06-30 00:00:00,2017-10-27 00:00:00,5333.22
1975-07-01 00:00:00,1996-01-18 00:00:00,1991-12-04 00:00:00,3249.9
1975-07-01 00:00:00,1997-05-06 00:00:00,1996-01-19 00:00:00,3897.0
1975-07-01 00:00:00,1999-10-27 00:00:00,1997-05-07 00:00:00,3907.0
1975-07-01 00:00:00,1999-10-28 00:00:00,1999-10-28 00:00:00,
1975-07-01 00:00:00,2000-04-02 00:00:00,1999-10-29 00:00:00,4080.7
1975-07-01 00:00:00,2003-12-09 00:00:00,2000-04-03 00:00:00,4115.4
1975-07-01 00:00:00,2009-07-30 00:00:00,2003-12-10 00:00:00,4340.9
1975-07-01 00:00:00,2011-07-28 00:00:00,2009-07-31 00:00:00,4913.3
1975-07-01 00:00:00,2013-07-30 00:00:00,2011-07-29 00:00:00,4909.1
1975-07-01 00:00:00,2014-07-29 00:00:00,2013-07-31 00:00:00,5415.5
1975-07-01 00:00:00,2017-10-26 00:00:00,2014-07-30 00:00:00,5421.4
