date,realtime_end,realtime_start,TCU
2009-09-01 00:00:00,2010-02-16 00:00:00,2010-01-15 00:00:00,70.8
2009-09-01 00:00:00,2010-06-24 00:00:00,2010-02-17 00:00:00,70.6
2009-09-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,70.5
2009-09-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,69.5
2009-09-01 00:00:00,2015-07-20 00:00:00,2012-03-30 00:00:00,68.9
2009-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,69.0
2009-09-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,68.8
2009-09-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,68.7998
2009-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,68.8642
2009-10-01 00:00:00,2009-12-14 00:00:00,2009-11-17 00:00:00,70.7
2009-10-01 00:00:00,2010-01-14 00:00:00,2009-12-15 00:00:00,70.6
2009-10-01 00:00:00,2010-02-16 00:00:00,2010-01-15 00:00:00,71.0
2009-10-01 00:00:00,2010-03-14 00:00:00,2010-02-17 00:00:00,70.9
2009-10-01 00:00:00,2010-06-24 00:00:00,2010-03-15 00:00:00,70.8
2009-10-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,70.7
2009-10-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,69.9
2009-10-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,69.1
2009-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,69.2
2009-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,69.3
2009-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,69.4
2009-10-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,69.1
2009-10-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,69.118
2009-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,69.1835
2009-11-01 00:00:00,2010-01-14 00:00:00,2009-12-15 00:00:00,71.3
2009-11-01 00:00:00,2010-02-16 00:00:00,2010-01-15 00:00:00,71.5
2009-11-01 00:00:00,2010-03-14 00:00:00,2010-02-17 00:00:00,71.3
2009-11-01 00:00:00,2010-06-24 00:00:00,2010-03-15 00:00:00,71.4
2009-11-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,71.1
2009-11-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,70.2
2009-11-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,69.5
2009-11-01 00:00:00,2016-03-31 00:00:00,2013-03-22 00:00:00,69.7
2009-11-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,69.5
2009-11-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,69.512
2009-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,69.5735
2009-12-01 00:00:00,2010-02-16 00:00:00,2010-01-15 00:00:00,72.0
2009-12-01 00:00:00,2010-03-14 00:00:00,2010-02-17 00:00:00,71.9
2009-12-01 00:00:00,2010-04-14 00:00:00,2010-03-15 00:00:00,71.8
2009-12-01 00:00:00,2010-05-13 00:00:00,2010-04-15 00:00:00,72.0
2009-12-01 00:00:00,2010-06-15 00:00:00,2010-05-14 00:00:00,71.9
2009-12-01 00:00:00,2010-06-24 00:00:00,2010-06-16 00:00:00,72.0
2009-12-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,71.6
2009-12-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,70.8
2009-12-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,70.0
2009-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,70.1
2009-12-01 00:00:00,2016-03-31 00:00:00,2014-04-16 00:00:00,70.0
2009-12-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,69.8
2009-12-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,69.8259
2009-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,69.9091
2010-01-01 00:00:00,2010-03-14 00:00:00,2010-02-17 00:00:00,72.6
2010-01-01 00:00:00,2010-04-14 00:00:00,2010-03-15 00:00:00,72.5
2010-01-01 00:00:00,2010-05-13 00:00:00,2010-04-15 00:00:00,72.7
2010-01-01 00:00:00,2010-06-24 00:00:00,2010-05-14 00:00:00,72.8
2010-01-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,72.3
2010-01-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,71.9
2010-01-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,70.8
2010-01-01 00:00:00,2016-03-31 00:00:00,2013-03-22 00:00:00,71.0
2010-01-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,70.8
2010-01-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,70.7636
2010-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,70.8724
2010-02-01 00:00:00,2010-04-14 00:00:00,2010-03-15 00:00:00,72.7
2010-02-01 00:00:00,2010-05-13 00:00:00,2010-04-15 00:00:00,73.0
2010-02-01 00:00:00,2010-06-24 00:00:00,2010-05-14 00:00:00,72.8
2010-02-01 00:00:00,2010-07-14 00:00:00,2010-06-25 00:00:00,72.4
2010-02-01 00:00:00,2010-08-16 00:00:00,2010-07-15 00:00:00,72.3
2010-02-01 00:00:00,2011-03-24 00:00:00,2010-08-17 00:00:00,72.4
2010-02-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,72.2
2010-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,71.3
2010-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,71.5
2010-02-01 00:00:00,2016-03-31 00:00:00,2014-04-16 00:00:00,71.4
2010-02-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,71.2
2010-02-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,71.1651
2010-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,71.2706
2010-03-01 00:00:00,2010-05-13 00:00:00,2010-04-15 00:00:00,73.2
2010-03-01 00:00:00,2010-06-24 00:00:00,2010-05-14 00:00:00,73.1
2010-03-01 00:00:00,2010-07-14 00:00:00,2010-06-25 00:00:00,72.7
2010-03-01 00:00:00,2012-03-29 00:00:00,2010-07-15 00:00:00,72.8
2010-03-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,71.9
2010-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,72.2
2010-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,72.1
2010-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,72.0
2010-03-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,71.8
2010-03-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,71.809
2010-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,71.8935
2010-04-01 00:00:00,2010-06-24 00:00:00,2010-05-14 00:00:00,73.7
2010-04-01 00:00:00,2010-09-14 00:00:00,2010-06-25 00:00:00,73.1
2010-04-01 00:00:00,2012-03-29 00:00:00,2010-09-15 00:00:00,73.2
2010-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,72.4
2010-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,72.6
2010-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,72.5
2010-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,72.4
2010-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,72.2
2010-04-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,72.3
2010-04-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,72.2624
2010-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,72.3257
2010-05-01 00:00:00,2010-06-24 00:00:00,2010-06-16 00:00:00,74.7
2010-05-01 00:00:00,2010-09-14 00:00:00,2010-06-25 00:00:00,74.1
2010-05-01 00:00:00,2010-10-17 00:00:00,2010-09-15 00:00:00,74.0
2010-05-01 00:00:00,2010-11-15 00:00:00,2010-10-18 00:00:00,74.1
2010-05-01 00:00:00,2011-03-24 00:00:00,2010-11-16 00:00:00,74.2
2010-05-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,74.3
2010-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,73.7
2010-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,73.9
2010-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,73.8
2010-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,73.6
2010-05-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,73.5
2010-05-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,73.4993
2010-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,73.5277
2010-06-01 00:00:00,2010-10-17 00:00:00,2010-07-15 00:00:00,74.1
2010-06-01 00:00:00,2011-03-24 00:00:00,2010-10-18 00:00:00,74.2
2010-06-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,74.5
2010-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,73.9
2010-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,74.2
2010-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,74.1
2010-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,73.9
2010-06-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,73.8
2010-06-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,73.7844
2010-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,73.7847
2010-07-01 00:00:00,2010-09-14 00:00:00,2010-08-17 00:00:00,74.8
2010-07-01 00:00:00,2010-10-17 00:00:00,2010-09-15 00:00:00,74.6
2010-07-01 00:00:00,2010-11-15 00:00:00,2010-10-18 00:00:00,74.7
2010-07-01 00:00:00,2011-01-13 00:00:00,2010-11-16 00:00:00,74.8
2010-07-01 00:00:00,2011-03-24 00:00:00,2011-01-14 00:00:00,74.9
2010-07-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,75.3
2010-07-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,74.5
2010-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,74.8
2010-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,74.7
2010-07-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,74.4
2010-07-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,74.3
2010-07-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,74.257
2010-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,74.241
2010-08-01 00:00:00,2010-10-17 00:00:00,2010-09-15 00:00:00,74.7
2010-08-01 00:00:00,2010-11-15 00:00:00,2010-10-18 00:00:00,74.8
2010-08-01 00:00:00,2010-12-14 00:00:00,2010-11-16 00:00:00,74.9
2010-08-01 00:00:00,2011-01-13 00:00:00,2010-12-15 00:00:00,75.0
2010-08-01 00:00:00,2011-02-15 00:00:00,2011-01-14 00:00:00,75.1
2010-08-01 00:00:00,2011-03-24 00:00:00,2011-02-16 00:00:00,75.0
2010-08-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,75.5
2010-08-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,74.8
2010-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,75.1
2010-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,75.0
2010-08-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,74.8
2010-08-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,74.7
2010-08-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,74.6867
2010-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,74.607
2010-09-01 00:00:00,2010-11-15 00:00:00,2010-10-18 00:00:00,74.7
2010-09-01 00:00:00,2010-12-14 00:00:00,2010-11-16 00:00:00,74.8
2010-09-01 00:00:00,2011-01-13 00:00:00,2010-12-15 00:00:00,75.1
2010-09-01 00:00:00,2011-02-15 00:00:00,2011-01-14 00:00:00,75.3
2010-09-01 00:00:00,2011-03-24 00:00:00,2011-02-16 00:00:00,75.2
2010-09-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,75.7
2010-09-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,75.2
2010-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,75.4
2010-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,75.3
2010-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,75.1
2010-09-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,75.0
2010-09-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,74.9997
2010-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,74.8782
2010-10-01 00:00:00,2010-12-14 00:00:00,2010-11-16 00:00:00,74.8
2010-10-01 00:00:00,2011-01-13 00:00:00,2010-12-15 00:00:00,74.9
2010-10-01 00:00:00,2011-03-16 00:00:00,2011-01-14 00:00:00,75.2
2010-10-01 00:00:00,2011-03-24 00:00:00,2011-03-17 00:00:00,75.1
2010-10-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,75.7
2010-10-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,74.9
2010-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,75.2
2010-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,75.1
2010-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,75.0
2010-10-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,74.9
2010-10-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,74.9085
2010-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,74.7714
2010-11-01 00:00:00,2011-01-13 00:00:00,2010-12-15 00:00:00,75.2
2010-11-01 00:00:00,2011-03-16 00:00:00,2011-01-14 00:00:00,75.4
2010-11-01 00:00:00,2011-03-24 00:00:00,2011-03-17 00:00:00,75.3
2010-11-01 00:00:00,2011-04-14 00:00:00,2011-03-25 00:00:00,75.9
2010-11-01 00:00:00,2012-03-29 00:00:00,2011-04-15 00:00:00,75.8
2010-11-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,75.2
2010-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,75.5
2010-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,75.3
2010-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,75.1
2010-11-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,75.0
2010-11-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,75.0101
2010-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,74.8734
2010-12-01 00:00:00,2011-02-15 00:00:00,2011-01-14 00:00:00,76.0
2010-12-01 00:00:00,2011-03-16 00:00:00,2011-02-16 00:00:00,76.2
2010-12-01 00:00:00,2011-03-24 00:00:00,2011-03-17 00:00:00,76.3
2010-12-01 00:00:00,2011-04-14 00:00:00,2011-03-25 00:00:00,77.0
2010-12-01 00:00:00,2012-03-29 00:00:00,2011-04-15 00:00:00,76.8
2010-12-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,76.0
2010-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,76.2
2010-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.0
2010-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,75.8
2010-12-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,75.7
2010-12-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,75.7174
2010-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,75.6324
2011-01-01 00:00:00,2011-03-16 00:00:00,2011-02-16 00:00:00,76.1
2011-01-01 00:00:00,2011-03-24 00:00:00,2011-03-17 00:00:00,76.4
2011-01-01 00:00:00,2011-04-14 00:00:00,2011-03-25 00:00:00,77.1
2011-01-01 00:00:00,2011-05-16 00:00:00,2011-04-15 00:00:00,76.9
2011-01-01 00:00:00,2011-07-14 00:00:00,2011-05-17 00:00:00,76.8
2011-01-01 00:00:00,2012-03-29 00:00:00,2011-07-15 00:00:00,76.9
2011-01-01 00:00:00,2014-04-15 00:00:00,2012-03-30 00:00:00,76.1
2011-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.0
2011-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,75.8
2011-01-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,75.7
2011-01-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,75.6799
2011-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,75.59
2011-02-01 00:00:00,2011-03-24 00:00:00,2011-03-17 00:00:00,76.3
2011-02-01 00:00:00,2011-04-14 00:00:00,2011-03-25 00:00:00,77.0
2011-02-01 00:00:00,2011-05-16 00:00:00,2011-04-15 00:00:00,76.9
2011-02-01 00:00:00,2011-07-14 00:00:00,2011-05-17 00:00:00,76.5
2011-02-01 00:00:00,2011-08-15 00:00:00,2011-07-15 00:00:00,76.6
2011-02-01 00:00:00,2012-03-29 00:00:00,2011-08-16 00:00:00,76.5
2011-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,75.9
2011-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,75.7
2011-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,75.6
2011-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,75.5
2011-02-01 00:00:00,2018-02-14 00:00:00,2016-04-01 00:00:00,75.4
2011-02-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,75.37
2011-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,75.2711
2011-03-01 00:00:00,2011-05-16 00:00:00,2011-04-15 00:00:00,77.4
2011-03-01 00:00:00,2011-06-14 00:00:00,2011-05-17 00:00:00,77.0
2011-03-01 00:00:00,2011-07-14 00:00:00,2011-06-15 00:00:00,76.8
2011-03-01 00:00:00,2012-03-29 00:00:00,2011-07-15 00:00:00,77.0
2011-03-01 00:00:00,2014-04-15 00:00:00,2012-03-30 00:00:00,76.5
2011-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.3
2011-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,76.1
2011-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,76.0
2011-03-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,76.1
2011-03-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,76.1005
2011-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,76.0136
2011-04-01 00:00:00,2011-06-14 00:00:00,2011-05-17 00:00:00,76.9
2011-04-01 00:00:00,2011-07-14 00:00:00,2011-06-15 00:00:00,76.7
2011-04-01 00:00:00,2011-08-15 00:00:00,2011-07-15 00:00:00,76.8
2011-04-01 00:00:00,2012-03-29 00:00:00,2011-08-16 00:00:00,76.6
2011-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,76.1
2011-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,76.0
2011-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,75.8
2011-04-01 00:00:00,2017-03-30 00:00:00,2015-07-21 00:00:00,75.7
2011-04-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,75.8
2011-04-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,75.7964
2011-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,75.7258
2011-05-01 00:00:00,2012-03-29 00:00:00,2011-06-15 00:00:00,76.7
2011-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,76.3
2011-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,76.1
2011-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.0
2011-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,75.9
2011-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,75.8
2011-05-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,75.9
2011-05-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,75.9359
2011-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,75.8396
2011-06-01 00:00:00,2011-08-15 00:00:00,2011-07-15 00:00:00,76.7
2011-06-01 00:00:00,2011-09-14 00:00:00,2011-08-16 00:00:00,76.9
2011-06-01 00:00:00,2011-10-16 00:00:00,2011-09-15 00:00:00,76.7
2011-06-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,76.6
2011-06-01 00:00:00,2012-03-29 00:00:00,2011-11-16 00:00:00,76.7
2011-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,76.3
2011-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,76.2
2011-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.1
2011-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,76.0
2011-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,75.9
2011-06-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,76.1
2011-06-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,76.0681
2011-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,75.9752
2011-07-01 00:00:00,2011-09-14 00:00:00,2011-08-16 00:00:00,77.5
2011-07-01 00:00:00,2011-10-16 00:00:00,2011-09-15 00:00:00,77.3
2011-07-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,77.4
2011-07-01 00:00:00,2012-03-29 00:00:00,2011-11-16 00:00:00,77.5
2011-07-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,77.0
2011-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,76.5
2011-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.4
2011-07-01 00:00:00,2017-03-30 00:00:00,2015-07-21 00:00:00,76.2
2011-07-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,76.3
2011-07-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,76.3316
2011-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,76.296
2011-08-01 00:00:00,2011-10-16 00:00:00,2011-09-15 00:00:00,77.4
2011-08-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,77.3
2011-08-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,77.4
2011-08-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,77.7
2011-08-01 00:00:00,2012-03-29 00:00:00,2012-01-18 00:00:00,77.6
2011-08-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,77.1
2011-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,76.8
2011-08-01 00:00:00,2016-03-31 00:00:00,2014-04-16 00:00:00,76.6
2011-08-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,76.5
2011-08-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,76.7
2011-08-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,76.7004
2011-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,76.6413
2011-09-01 00:00:00,2011-11-15 00:00:00,2011-10-17 00:00:00,77.4
2011-09-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,77.3
2011-09-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,77.6
2011-09-01 00:00:00,2012-03-29 00:00:00,2012-01-18 00:00:00,77.7
2011-09-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,77.2
2011-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,76.7
2011-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.6
2011-09-01 00:00:00,2017-03-30 00:00:00,2015-07-21 00:00:00,76.4
2011-09-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,76.5
2011-09-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,76.5499
2011-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,76.4931
2011-10-01 00:00:00,2011-12-14 00:00:00,2011-11-16 00:00:00,77.8
2011-10-01 00:00:00,2012-01-17 00:00:00,2011-12-15 00:00:00,78.0
2011-10-01 00:00:00,2012-02-14 00:00:00,2012-01-18 00:00:00,78.1
2011-10-01 00:00:00,2012-03-15 00:00:00,2012-02-15 00:00:00,78.0
2011-10-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,77.9
2011-10-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,77.5
2011-10-01 00:00:00,2013-03-21 00:00:00,2012-04-17 00:00:00,77.6
2011-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,77.0
2011-10-01 00:00:00,2017-03-30 00:00:00,2014-04-16 00:00:00,76.8
2011-10-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,77.0
2011-10-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,76.9893
2011-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,76.908
2011-11-01 00:00:00,2012-02-14 00:00:00,2011-12-15 00:00:00,77.8
2011-11-01 00:00:00,2012-03-29 00:00:00,2012-02-15 00:00:00,77.9
2011-11-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,77.5
2011-11-01 00:00:00,2013-03-21 00:00:00,2012-04-17 00:00:00,77.7
2011-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,77.0
2011-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,76.7
2011-11-01 00:00:00,2017-03-30 00:00:00,2015-07-21 00:00:00,76.5
2011-11-01 00:00:00,2018-02-14 00:00:00,2017-03-31 00:00:00,76.8
2011-11-01 00:00:00,2018-03-22 00:00:00,2018-02-15 00:00:00,76.7776
2011-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,76.736
2011-12-01 00:00:00,2012-02-14 00:00:00,2012-01-18 00:00:00,78.1
2011-12-01 00:00:00,2012-03-15 00:00:00,2012-02-15 00:00:00,78.6
2011-12-01 00:00:00,2012-03-29 00:00:00,2012-03-16 00:00:00,78.5
2011-12-01 00:00:00,2012-04-16 00:00:00,2012-03-30 00:00:00,78.1
2011-12-01 00:00:00,2012-05-15 00:00:00,2012-04-17 00:00:00,78.3
2011-12-01 00:00:00,2012-06-14 00:00:00,2012-05-16 00:00:00,78.2
