date,realtime_end,realtime_start,RDPI
1982-03-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3470.8
1982-03-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3466.7
1982-03-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3756.1
1982-03-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3774.1
1982-03-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-03-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4021.3
1982-03-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-03-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4477.5
1982-03-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4475.5
1982-03-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4768.2
1982-03-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4768.1
1982-04-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2835.8
1982-04-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3515.7
1982-04-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3523.6
1982-04-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3519.6
1982-04-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3790.8
1982-04-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3808.7
1982-04-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-04-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4056.5
1982-04-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-04-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4519.9
1982-04-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4517.8
1982-04-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4815.0
1982-04-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4814.9
1982-05-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2829.1
1982-05-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3504.0
1982-05-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3511.7
1982-05-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3507.8
1982-05-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3778.8
1982-05-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3796.4
1982-05-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-05-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4046.6
1982-05-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-05-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4505.5
1982-05-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4503.4
1982-05-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4794.7
1982-05-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4794.6
1982-06-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2809.7
1982-06-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3477.6
1982-06-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3486.1
1982-06-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3482.1
1982-06-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3751.9
1982-06-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3769.3
1982-06-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-06-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4022.6
1982-06-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-06-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4477.5
1982-06-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4475.5
1982-06-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4767.7
1982-06-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4767.6
1982-07-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2833.8
1982-07-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3491.0
1982-07-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3502.8
1982-07-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3498.7
1982-07-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3784.9
1982-07-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3802.5
1982-07-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-07-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4062.6
1982-07-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-07-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4522.7
1982-07-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4520.7
1982-07-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4815.9
1982-07-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4815.8
1982-08-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2828.6
1982-08-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3485.3
1982-08-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3498.7
1982-08-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3494.4
1982-08-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3781.9
1982-08-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3799.5
1982-08-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-08-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4058.4
1982-08-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-08-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4520.5
1982-08-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4518.5
1982-08-01 00:00:00,2018-06-30 00:00:00,2013-08-02 00:00:00,4819.3
1982-09-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2824.7
1982-09-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3479.5
1982-09-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3494.5
1982-09-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3489.8
1982-09-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3778.6
1982-09-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3796.5
1982-09-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-09-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4057.3
1982-09-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-09-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4518.5
1982-09-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4516.5
1982-09-01 00:00:00,2018-06-30 00:00:00,2013-08-02 00:00:00,4818.9
1982-10-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2824.8
1982-10-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3484.4
1982-10-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3501.6
1982-10-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3496.6
1982-10-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3776.6
1982-10-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3794.5
1982-10-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-10-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4052.0
1982-10-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-10-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4516.7
1982-10-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4514.6
1982-10-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4818.7
1982-10-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4818.6
1982-11-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2832.5
1982-11-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3495.8
1982-11-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3513.6
1982-11-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3508.1
1982-11-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3789.3
1982-11-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3807.9
1982-11-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-11-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4067.6
1982-11-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-11-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4535.6
1982-11-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4533.5
1982-11-01 00:00:00,2018-06-30 00:00:00,2013-08-02 00:00:00,4838.2
1982-12-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2840.6
1982-12-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3504.4
1982-12-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3522.1
1982-12-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3516.1
1982-12-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3797.3
1982-12-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3816.9
1982-12-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1982-12-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4078.8
1982-12-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1982-12-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4557.0
1982-12-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4554.9
1982-12-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4862.4
1982-12-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4862.3
1983-01-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2845.3
1983-01-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3501.7
1983-01-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3517.3
1983-01-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3510.6
1983-01-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3802.8
1983-01-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3824.6
1983-01-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-01-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4091.5
1983-01-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-01-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4564.2
1983-01-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4562.2
1983-01-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4872.4
1983-01-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4872.3
1983-02-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2839.4
1983-02-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3501.8
1983-02-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3516.6
1983-02-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3509.1
1983-02-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3802.7
1983-02-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3825.8
1983-02-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-02-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4093.7
1983-02-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-02-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4565.5
1983-02-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4563.5
1983-02-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4874.3
1983-02-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4874.2
1983-03-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2846.3
1983-03-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3521.0
1983-03-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3535.0
1983-03-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3526.8
1983-03-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3819.1
1983-03-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3843.1
1983-03-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-03-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4116.2
1983-03-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-03-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4586.9
1983-03-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4584.8
1983-03-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4897.3
1983-03-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4897.2
1983-04-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2863.2
1983-04-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3535.1
1983-04-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3548.2
1983-04-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3539.4
1983-04-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3823.3
1983-04-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3847.7
1983-04-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-04-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4119.4
1983-04-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-04-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4595.8
1983-04-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4593.7
1983-04-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4906.1
1983-04-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4906.0
1983-05-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2867.3
1983-05-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3547.5
1983-05-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3560.1
1983-05-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3550.8
1983-05-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3836.4
1983-05-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3861.3
1983-05-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-05-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4138.6
1983-05-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-05-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4612.0
1983-05-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4609.9
1983-05-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4922.7
1983-05-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4922.6
1983-06-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2870.6
1983-06-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3548.8
1983-06-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3561.0
1983-06-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3551.3
1983-06-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3839.3
1983-06-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3864.6
1983-06-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-06-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4140.4
1983-06-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-06-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4608.9
1983-06-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4606.8
1983-06-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,4919.3
1983-06-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,4919.2
1983-07-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2906.6
1983-07-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3596.7
1983-07-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3609.0
1983-07-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3599.1
1983-07-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3898.2
1983-07-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3924.4
1983-07-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-07-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4191.1
1983-07-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-07-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4667.0
1983-07-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4664.9
1983-07-01 00:00:00,2018-06-30 00:00:00,2013-08-02 00:00:00,4982.4
1983-08-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2891.7
1983-08-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3582.3
1983-08-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3594.6
1983-08-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3584.5
1983-08-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3887.2
1983-08-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3913.7
1983-08-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-08-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4175.7
1983-08-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-08-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4665.1
1983-08-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4662.9
1983-08-01 00:00:00,2018-06-30 00:00:00,2013-08-02 00:00:00,4979.6
1983-09-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2910.8
1983-09-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3612.4
1983-09-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3624.6
1983-09-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3614.5
1983-09-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3920.6
1983-09-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3947.7
1983-09-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-09-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4207.9
1983-09-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-09-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4691.9
1983-09-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4689.7
1983-09-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,5008.3
1983-09-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,5008.2
1983-10-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2938.8
1983-10-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3640.3
1983-10-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3652.5
1983-10-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3642.6
1983-10-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3950.3
1983-10-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,3978.1
1983-10-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-10-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4248.9
1983-10-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-10-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4731.2
1983-10-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4729.0
1983-10-01 00:00:00,2018-06-30 00:00:00,2013-08-02 00:00:00,5052.8
1983-11-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2960.7
1983-11-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3667.9
1983-11-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3679.9
1983-11-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3670.4
1983-11-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,3979.8
1983-11-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4007.5
1983-11-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-11-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4284.9
1983-11-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-11-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4770.7
1983-11-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4768.5
1983-11-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,5096.8
1983-11-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,5096.7
1983-12-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,2982.4
1983-12-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3702.7
1983-12-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3714.5
1983-12-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3705.4
1983-12-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4016.8
1983-12-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4044.8
1983-12-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1983-12-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4325.6
1983-12-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1983-12-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4811.6
1983-12-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4809.4
1983-12-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,5143.4
1983-12-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,5143.3
1984-01-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3001.8
1984-01-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3728.8
1984-01-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3739.5
1984-01-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3731.1
1984-01-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4044.8
1984-01-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4071.8
1984-01-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1984-01-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4367.6
1984-01-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1984-01-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4845.0
1984-01-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4842.7
1984-01-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,5169.2
1984-01-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,5169.1
1984-02-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3038.7
1984-02-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3760.1
1984-02-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3770.9
1984-02-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3764.6
1984-02-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4077.3
1984-02-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4104.0
1984-02-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1984-02-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4380.2
1984-02-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1984-02-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4874.8
1984-02-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4872.6
1984-02-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,5200.7
1984-02-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,5200.6
1984-03-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3058.8
1984-03-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3785.5
1984-03-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3796.9
1984-03-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3791.9
1984-03-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4106.5
1984-03-01 00:00:00,2003-12-22 00:00:00,2000-04-12 00:00:00,4133.2
1984-03-01 00:00:00,2003-12-30 00:00:00,2003-12-23 00:00:00,
1984-03-01 00:00:00,2009-08-03 00:00:00,2003-12-31 00:00:00,4408.4
1984-03-01 00:00:00,2009-08-19 00:00:00,2009-08-04 00:00:00,
1984-03-01 00:00:00,2011-08-01 00:00:00,2009-08-20 00:00:00,4906.1
1984-03-01 00:00:00,2013-08-01 00:00:00,2011-08-02 00:00:00,4903.9
1984-03-01 00:00:00,2015-08-02 00:00:00,2013-08-02 00:00:00,5235.1
1984-03-01 00:00:00,2018-06-30 00:00:00,2015-08-03 00:00:00,5235.0
1984-04-01 00:00:00,1996-01-22 00:00:00,1995-01-01 00:00:00,3062.0
1984-04-01 00:00:00,1997-05-06 00:00:00,1996-01-23 00:00:00,3813.7
1984-04-01 00:00:00,1998-08-02 00:00:00,1997-05-07 00:00:00,3827.5
1984-04-01 00:00:00,1999-11-01 00:00:00,1998-08-03 00:00:00,3823.2
1984-04-01 00:00:00,2000-04-11 00:00:00,1999-11-02 00:00:00,4140.1
