date,realtime_end,realtime_start,AWH
1999-08-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,101.8
1999-09-01 00:00:00,1999-11-04 00:00:00,1999-10-08 00:00:00,147.7
1999-09-01 00:00:00,1999-12-02 00:00:00,1999-11-05 00:00:00,148.0
1999-09-01 00:00:00,2000-06-01 00:00:00,1999-12-03 00:00:00,148.2
1999-09-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,148.6
1999-09-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,148.7
1999-09-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,101.7
1999-09-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,102.0
1999-09-01 00:00:00,2018-06-30 00:00:00,2012-02-03 00:00:00,101.7
1999-10-01 00:00:00,1999-12-02 00:00:00,1999-11-05 00:00:00,149.0
1999-10-01 00:00:00,2000-06-01 00:00:00,1999-12-03 00:00:00,148.8
1999-10-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,149.3
1999-10-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,149.6
1999-10-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,149.7
1999-10-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,102.4
1999-11-01 00:00:00,2000-01-06 00:00:00,1999-12-03 00:00:00,149.3
1999-11-01 00:00:00,2000-06-01 00:00:00,2000-01-07 00:00:00,149.2
1999-11-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,149.6
1999-11-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,149.9
1999-11-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,150.0
1999-11-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,102.6
1999-11-01 00:00:00,2008-01-31 00:00:00,2004-02-06 00:00:00,102.7
1999-11-01 00:00:00,2018-06-30 00:00:00,2008-02-01 00:00:00,102.6
1999-12-01 00:00:00,2000-03-02 00:00:00,2000-01-07 00:00:00,149.3
1999-12-01 00:00:00,2000-06-01 00:00:00,2000-03-03 00:00:00,149.4
1999-12-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,149.8
1999-12-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,150.2
1999-12-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,150.3
1999-12-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,102.8
1999-12-01 00:00:00,2018-06-30 00:00:00,2004-02-06 00:00:00,102.9
2000-01-01 00:00:00,2000-03-02 00:00:00,2000-02-04 00:00:00,150.2
2000-01-01 00:00:00,2000-04-06 00:00:00,2000-03-03 00:00:00,150.5
2000-01-01 00:00:00,2000-06-01 00:00:00,2000-04-07 00:00:00,150.3
2000-01-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,150.6
2000-01-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,150.7
2000-01-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.0
2000-01-01 00:00:00,2016-02-04 00:00:00,2004-02-06 00:00:00,103.1
2000-01-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,103.0
2000-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,103.1
2000-02-01 00:00:00,2000-04-06 00:00:00,2000-03-03 00:00:00,149.9
2000-02-01 00:00:00,2000-05-04 00:00:00,2000-04-07 00:00:00,150.0
2000-02-01 00:00:00,2000-06-01 00:00:00,2000-05-05 00:00:00,150.1
2000-02-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,150.6
2000-02-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,150.9
2000-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.1
2000-02-01 00:00:00,2014-02-06 00:00:00,2004-02-06 00:00:00,103.2
2000-02-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,103.1
2000-03-01 00:00:00,2000-05-04 00:00:00,2000-04-07 00:00:00,150.5
2000-03-01 00:00:00,2000-06-01 00:00:00,2000-05-05 00:00:00,150.7
2000-03-01 00:00:00,2001-05-31 00:00:00,2000-06-02 00:00:00,151.0
2000-03-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.4
2000-03-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,151.2
2000-03-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.4
2000-03-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,103.2
2000-03-01 00:00:00,2016-02-04 00:00:00,2012-02-03 00:00:00,103.5
2000-03-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,103.4
2000-04-01 00:00:00,2000-06-01 00:00:00,2000-05-05 00:00:00,151.5
2000-04-01 00:00:00,2000-07-06 00:00:00,2000-06-02 00:00:00,151.6
2000-04-01 00:00:00,2001-05-31 00:00:00,2000-07-07 00:00:00,151.7
2000-04-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.8
2000-04-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,151.6
2000-04-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.7
2000-04-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,103.8
2000-04-01 00:00:00,2018-06-30 00:00:00,2005-02-04 00:00:00,103.7
2000-05-01 00:00:00,2000-07-06 00:00:00,2000-06-02 00:00:00,150.7
2000-05-01 00:00:00,2000-08-03 00:00:00,2000-07-07 00:00:00,150.8
2000-05-01 00:00:00,2001-05-31 00:00:00,2000-08-04 00:00:00,150.5
2000-05-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.1
2000-05-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,151.0
2000-05-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,103.3
2000-06-01 00:00:00,2000-08-31 00:00:00,2000-07-07 00:00:00,151.2
2000-06-01 00:00:00,2001-05-31 00:00:00,2000-09-01 00:00:00,151.3
2000-06-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.5
2000-06-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.4
2000-06-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,151.3
2000-06-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,103.5
2000-07-01 00:00:00,2000-08-31 00:00:00,2000-08-04 00:00:00,151.3
2000-07-01 00:00:00,2001-05-31 00:00:00,2000-09-01 00:00:00,151.4
2000-07-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.6
2000-07-01 00:00:00,2003-06-05 00:00:00,2002-06-07 00:00:00,151.4
2000-07-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.6
2000-07-01 00:00:00,2014-02-06 00:00:00,2004-02-06 00:00:00,103.7
2000-07-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,103.6
2000-08-01 00:00:00,2000-10-05 00:00:00,2000-09-01 00:00:00,150.9
2000-08-01 00:00:00,2000-11-02 00:00:00,2000-10-06 00:00:00,151.0
2000-08-01 00:00:00,2001-05-31 00:00:00,2000-11-03 00:00:00,150.9
2000-08-01 00:00:00,2003-06-05 00:00:00,2001-06-01 00:00:00,151.3
2000-08-01 00:00:00,2018-02-01 00:00:00,2003-06-06 00:00:00,103.4
2000-08-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,103.3
2000-09-01 00:00:00,2001-05-31 00:00:00,2000-10-06 00:00:00,151.4
2000-09-01 00:00:00,2002-12-08 00:00:00,2001-06-01 00:00:00,151.7
2000-09-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,151.5
2000-09-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.6
2000-09-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,103.5
2000-09-01 00:00:00,2012-02-02 00:00:00,2005-02-04 00:00:00,103.6
2000-09-01 00:00:00,2014-02-06 00:00:00,2012-02-03 00:00:00,103.9
2000-09-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,103.8
2000-10-01 00:00:00,2000-12-07 00:00:00,2000-11-03 00:00:00,151.5
2000-10-01 00:00:00,2001-01-04 00:00:00,2000-12-08 00:00:00,151.8
2000-10-01 00:00:00,2001-05-31 00:00:00,2001-01-05 00:00:00,151.6
2000-10-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.8
2000-10-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.9
2000-10-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,151.8
2000-10-01 00:00:00,2013-01-31 00:00:00,2003-06-06 00:00:00,103.9
2000-10-01 00:00:00,2018-06-30 00:00:00,2013-02-01 00:00:00,103.8
2000-11-01 00:00:00,2001-01-04 00:00:00,2000-12-08 00:00:00,151.6
2000-11-01 00:00:00,2001-05-31 00:00:00,2001-01-05 00:00:00,151.5
2000-11-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.8
2000-11-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.9
2000-11-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,151.8
2000-11-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,103.7
2000-12-01 00:00:00,2001-03-08 00:00:00,2001-01-05 00:00:00,150.5
2000-12-01 00:00:00,2001-05-31 00:00:00,2001-03-09 00:00:00,150.6
2000-12-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.2
2000-12-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.1
2000-12-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,150.9
2000-12-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,103.1
2000-12-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,103.2
2000-12-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,103.5
2000-12-01 00:00:00,2018-06-30 00:00:00,2013-02-01 00:00:00,103.1
2001-01-01 00:00:00,2001-04-05 00:00:00,2001-02-02 00:00:00,151.8
2001-01-01 00:00:00,2001-05-31 00:00:00,2001-04-06 00:00:00,151.9
2001-01-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,152.2
2001-01-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,152.0
2001-01-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,151.8
2001-01-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,103.7
2001-02-01 00:00:00,2001-04-05 00:00:00,2001-03-09 00:00:00,151.0
2001-02-01 00:00:00,2001-05-31 00:00:00,2001-04-06 00:00:00,151.3
2001-02-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.7
2001-02-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.3
2001-02-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,151.1
2001-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.3
2001-02-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,103.0
2001-02-01 00:00:00,2006-02-02 00:00:00,2005-02-04 00:00:00,103.1
2001-02-01 00:00:00,2012-02-02 00:00:00,2006-02-03 00:00:00,103.0
2001-02-01 00:00:00,2014-02-06 00:00:00,2012-02-03 00:00:00,103.3
2001-02-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,103.0
2001-03-01 00:00:00,2001-05-03 00:00:00,2001-04-06 00:00:00,151.4
2001-03-01 00:00:00,2001-05-31 00:00:00,2001-05-04 00:00:00,151.7
2001-03-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,152.0
2001-03-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.3
2001-03-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,151.1
2001-03-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,103.2
2001-03-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,103.3
2001-03-01 00:00:00,2012-07-05 00:00:00,2012-02-03 00:00:00,103.0
2001-03-01 00:00:00,2018-06-30 00:00:00,2012-07-06 00:00:00,103.3
2001-04-01 00:00:00,2001-05-31 00:00:00,2001-05-04 00:00:00,151.3
2001-04-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.5
2001-04-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.0
2001-04-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,150.9
2001-04-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,102.7
2001-05-01 00:00:00,2002-06-06 00:00:00,2001-06-01 00:00:00,151.5
2001-05-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,151.0
2001-05-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,150.8
2001-05-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,102.6
2001-05-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,102.7
2001-05-01 00:00:00,2018-06-30 00:00:00,2005-02-04 00:00:00,102.6
2001-06-01 00:00:00,2002-06-06 00:00:00,2001-07-06 00:00:00,151.2
2001-06-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,150.6
2001-06-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,150.5
2001-06-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,102.4
2001-07-01 00:00:00,2001-09-06 00:00:00,2001-08-03 00:00:00,151.0
2001-07-01 00:00:00,2001-10-04 00:00:00,2001-09-07 00:00:00,150.7
2001-07-01 00:00:00,2002-06-06 00:00:00,2001-10-05 00:00:00,150.8
2001-07-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,150.4
2001-07-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,150.2
2001-07-01 00:00:00,2016-02-04 00:00:00,2003-06-06 00:00:00,102.3
2001-07-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,102.2
2001-08-01 00:00:00,2002-06-06 00:00:00,2001-09-07 00:00:00,150.1
2001-08-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,149.9
2001-08-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,149.7
2001-08-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,101.8
2001-08-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,101.9
2001-08-01 00:00:00,2018-06-30 00:00:00,2005-02-04 00:00:00,101.8
2001-09-01 00:00:00,2001-11-01 00:00:00,2001-10-05 00:00:00,149.7
2001-09-01 00:00:00,2002-06-06 00:00:00,2001-11-02 00:00:00,149.9
2001-09-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,149.6
2001-09-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,149.4
2001-09-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,101.2
2001-09-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,101.3
2001-09-01 00:00:00,2018-06-30 00:00:00,2005-02-04 00:00:00,101.2
2001-10-01 00:00:00,2002-01-03 00:00:00,2001-11-02 00:00:00,148.8
2001-10-01 00:00:00,2002-06-06 00:00:00,2002-01-04 00:00:00,148.9
2001-10-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,148.7
2001-10-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.5
2001-10-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,100.6
2001-11-01 00:00:00,2002-06-06 00:00:00,2001-12-07 00:00:00,148.7
2001-11-01 00:00:00,2002-12-05 00:00:00,2002-06-07 00:00:00,148.2
2001-11-01 00:00:00,2003-06-05 00:00:00,2002-12-06 00:00:00,148.1
2001-11-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,100.5
2001-12-01 00:00:00,2002-03-07 00:00:00,2002-01-04 00:00:00,148.7
2001-12-01 00:00:00,2002-06-06 00:00:00,2002-03-08 00:00:00,148.8
2001-12-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,148.3
2001-12-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.1
2001-12-01 00:00:00,2005-02-03 00:00:00,2003-06-06 00:00:00,100.6
2001-12-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,100.4
2001-12-01 00:00:00,2018-06-30 00:00:00,2008-02-01 00:00:00,100.7
2002-01-01 00:00:00,2002-03-07 00:00:00,2002-02-01 00:00:00,148.1
2002-01-01 00:00:00,2002-04-04 00:00:00,2002-03-08 00:00:00,148.3
2002-01-01 00:00:00,2002-06-06 00:00:00,2002-04-05 00:00:00,148.4
2002-01-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,148.1
2002-01-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.0
2002-01-01 00:00:00,2005-02-03 00:00:00,2003-06-06 00:00:00,100.3
2002-01-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,100.4
2002-01-01 00:00:00,2018-02-01 00:00:00,2008-02-01 00:00:00,100.3
2002-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,100.4
2002-02-01 00:00:00,2002-04-04 00:00:00,2002-03-08 00:00:00,148.5
2002-02-01 00:00:00,2002-05-02 00:00:00,2002-04-05 00:00:00,148.7
2002-02-01 00:00:00,2002-06-06 00:00:00,2002-05-03 00:00:00,148.6
2002-02-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,148.3
2002-02-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.1
2002-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,100.5
2002-02-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,100.2
2002-02-01 00:00:00,2018-06-30 00:00:00,2005-02-04 00:00:00,100.3
2002-03-01 00:00:00,2002-06-06 00:00:00,2002-04-05 00:00:00,148.8
2002-03-01 00:00:00,2002-12-08 00:00:00,2002-06-07 00:00:00,148.2
2002-03-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.0
2002-03-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,100.5
2002-03-01 00:00:00,2006-02-02 00:00:00,2004-02-06 00:00:00,100.3
2002-03-01 00:00:00,2008-01-31 00:00:00,2006-02-03 00:00:00,100.6
2002-03-01 00:00:00,2014-02-06 00:00:00,2008-02-01 00:00:00,100.5
2002-03-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,100.6
2002-03-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,100.5
2002-03-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,100.6
2002-04-01 00:00:00,2002-06-06 00:00:00,2002-05-03 00:00:00,148.5
2002-04-01 00:00:00,2002-07-04 00:00:00,2002-06-07 00:00:00,148.3
2002-04-01 00:00:00,2002-12-08 00:00:00,2002-07-05 00:00:00,148.1
2002-04-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.0
2002-04-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,100.3
2002-04-01 00:00:00,2018-06-30 00:00:00,2004-02-06 00:00:00,100.4
2002-05-01 00:00:00,2002-08-01 00:00:00,2002-06-07 00:00:00,148.2
2002-05-01 00:00:00,2002-12-08 00:00:00,2002-08-02 00:00:00,148.1
2002-05-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.0
2002-05-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,100.2
2002-05-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,99.9
2002-05-01 00:00:00,2018-06-30 00:00:00,2005-02-04 00:00:00,100.2
2002-06-01 00:00:00,2002-12-08 00:00:00,2002-07-05 00:00:00,148.6
2002-06-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.4
2002-06-01 00:00:00,2005-02-03 00:00:00,2003-06-06 00:00:00,100.4
2002-06-01 00:00:00,2012-02-02 00:00:00,2005-02-04 00:00:00,100.1
2002-06-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,100.4
2002-06-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,100.1
2002-06-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,100.4
2002-06-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,100.1
2002-07-01 00:00:00,2002-09-05 00:00:00,2002-08-02 00:00:00,147.7
2002-07-01 00:00:00,2002-12-05 00:00:00,2002-09-06 00:00:00,147.5
2002-07-01 00:00:00,2003-06-05 00:00:00,2002-12-06 00:00:00,147.4
2002-07-01 00:00:00,2006-02-02 00:00:00,2003-06-06 00:00:00,99.7
2002-07-01 00:00:00,2014-02-06 00:00:00,2006-02-03 00:00:00,99.6
2002-07-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,99.7
2002-08-01 00:00:00,2002-10-03 00:00:00,2002-09-06 00:00:00,147.9
2002-08-01 00:00:00,2002-10-31 00:00:00,2002-10-04 00:00:00,148.0
2002-08-01 00:00:00,2002-12-05 00:00:00,2002-11-01 00:00:00,148.1
2002-08-01 00:00:00,2003-06-05 00:00:00,2002-12-06 00:00:00,147.9
2002-08-01 00:00:00,2018-06-30 00:00:00,2003-06-06 00:00:00,99.9
2002-09-01 00:00:00,2002-10-31 00:00:00,2002-10-04 00:00:00,148.6
2002-09-01 00:00:00,2002-12-08 00:00:00,2002-11-01 00:00:00,148.4
2002-09-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.3
2002-09-01 00:00:00,2006-02-02 00:00:00,2003-06-06 00:00:00,99.9
2002-09-01 00:00:00,2012-02-02 00:00:00,2006-02-03 00:00:00,99.8
2002-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,100.1
2002-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,99.8
2002-09-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,99.9
2002-10-01 00:00:00,2002-12-05 00:00:00,2002-11-01 00:00:00,147.8
2002-10-01 00:00:00,2002-12-08 00:00:00,2002-12-06 00:00:00,148.3
2002-10-01 00:00:00,2003-06-05 00:00:00,2002-12-09 00:00:00,148.1
2002-10-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.7
2002-10-01 00:00:00,2016-02-04 00:00:00,2004-02-06 00:00:00,99.6
2002-10-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,99.7
2002-11-01 00:00:00,2002-12-08 00:00:00,2002-12-06 00:00:00,148.2
2002-11-01 00:00:00,2003-01-09 00:00:00,2002-12-09 00:00:00,148.1
2002-11-01 00:00:00,2003-06-05 00:00:00,2003-01-10 00:00:00,147.9
2002-11-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.6
2002-11-01 00:00:00,2007-02-01 00:00:00,2004-02-06 00:00:00,99.5
2002-11-01 00:00:00,2018-06-30 00:00:00,2007-02-02 00:00:00,99.6
2002-12-01 00:00:00,2003-03-06 00:00:00,2003-01-10 00:00:00,147.6
2002-12-01 00:00:00,2003-06-05 00:00:00,2003-03-07 00:00:00,147.7
2002-12-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.4
2002-12-01 00:00:00,2012-02-02 00:00:00,2004-02-06 00:00:00,99.3
2002-12-01 00:00:00,2018-06-30 00:00:00,2012-02-03 00:00:00,99.4
2003-01-01 00:00:00,2003-03-06 00:00:00,2003-02-07 00:00:00,148.1
2003-01-01 00:00:00,2003-06-05 00:00:00,2003-03-07 00:00:00,148.5
2003-01-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.4
2003-01-01 00:00:00,2006-02-02 00:00:00,2004-02-06 00:00:00,99.3
2003-01-01 00:00:00,2014-02-06 00:00:00,2006-02-03 00:00:00,99.4
2003-01-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,99.5
2003-01-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,99.4
2003-02-01 00:00:00,2003-04-03 00:00:00,2003-03-07 00:00:00,147.0
2003-02-01 00:00:00,2003-05-01 00:00:00,2003-04-04 00:00:00,147.1
2003-02-01 00:00:00,2003-06-05 00:00:00,2003-05-02 00:00:00,147.0
2003-02-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.0
2003-02-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,98.8
2003-02-01 00:00:00,2008-01-31 00:00:00,2005-02-04 00:00:00,98.9
2003-02-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,98.6
2003-02-01 00:00:00,2012-07-05 00:00:00,2012-02-03 00:00:00,98.9
2003-02-01 00:00:00,2013-01-31 00:00:00,2012-07-06 00:00:00,98.7
2003-02-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,98.9
2003-02-01 00:00:00,2018-02-01 00:00:00,2014-02-07 00:00:00,99.0
2003-02-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,98.7
2003-03-01 00:00:00,2003-05-01 00:00:00,2003-04-04 00:00:00,147.6
2003-03-01 00:00:00,2003-06-05 00:00:00,2003-05-02 00:00:00,147.7
2003-03-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,99.0
2003-03-01 00:00:00,2014-02-06 00:00:00,2004-02-06 00:00:00,98.9
2003-03-01 00:00:00,2018-02-01 00:00:00,2014-02-07 00:00:00,99.0
2003-03-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,98.9
2003-04-01 00:00:00,2003-06-05 00:00:00,2003-05-02 00:00:00,146.6
2003-04-01 00:00:00,2003-07-02 00:00:00,2003-06-06 00:00:00,98.7
2003-04-01 00:00:00,2004-02-05 00:00:00,2003-07-03 00:00:00,98.8
2003-04-01 00:00:00,2018-06-30 00:00:00,2004-02-06 00:00:00,98.3
2003-05-01 00:00:00,2004-02-05 00:00:00,2003-06-06 00:00:00,98.7
2003-05-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,98.6
2003-05-01 00:00:00,2006-02-02 00:00:00,2005-02-04 00:00:00,98.2
2003-05-01 00:00:00,2014-02-06 00:00:00,2006-02-03 00:00:00,98.5
2003-05-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,98.6
2003-06-01 00:00:00,2004-02-05 00:00:00,2003-07-03 00:00:00,98.7
2003-06-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,98.6
2003-06-01 00:00:00,2006-02-02 00:00:00,2005-02-04 00:00:00,98.3
2003-06-01 00:00:00,2012-02-02 00:00:00,2006-02-03 00:00:00,98.2
2003-06-01 00:00:00,2014-02-06 00:00:00,2012-02-03 00:00:00,98.5
2003-06-01 00:00:00,2018-06-30 00:00:00,2014-02-07 00:00:00,98.6
2003-07-01 00:00:00,2004-02-05 00:00:00,2003-08-01 00:00:00,98.3
2003-07-01 00:00:00,2005-02-03 00:00:00,2004-02-06 00:00:00,98.2
2003-07-01 00:00:00,2006-02-02 00:00:00,2005-02-04 00:00:00,98.3
2003-07-01 00:00:00,2016-02-04 00:00:00,2006-02-03 00:00:00,98.2
2003-07-01 00:00:00,2018-06-30 00:00:00,2016-02-05 00:00:00,98.3
