date,realtime_end,realtime_start,IP
1981-04-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,80.604
1981-04-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,80.644
1981-04-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,63.961
1981-04-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,63.783
1981-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,63.084
1981-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,63.128
1981-04-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,56.614
1981-04-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,56.6141
1981-04-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,55.6344
1981-04-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,56.7495
1981-04-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,56.7202
1981-04-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,50.5324
1981-04-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,50.6404
1981-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,50.7365
1981-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,50.7052
1981-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,50.7029
1981-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,52.4959
1981-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,52.7672
1981-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,52.5233
1981-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,52.2665
1981-05-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,85.6
1981-05-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,81.279
1981-05-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,81.32
1981-05-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,64.437
1981-05-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,64.259
1981-05-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,63.528
1981-05-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,63.561
1981-05-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,57.013
1981-05-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,57.0132
1981-05-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,56.036
1981-05-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,57.1497
1981-05-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,57.1097
1981-05-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,50.8498
1981-05-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,50.9517
1981-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,51.0459
1981-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,51.0166
1981-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,51.0228
1981-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,52.8175
1981-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,53.0743
1981-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,52.8211
1981-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,52.5783
1981-06-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,86.1
1981-06-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,81.789
1981-06-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,81.83
1981-06-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,64.738
1981-06-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,64.559
1981-06-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,63.858
1981-06-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,63.869
1981-06-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,57.3
1981-06-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,57.3002
1981-06-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,56.319
1981-06-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,57.4321
1981-06-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,57.3917
1981-06-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,51.085
1981-06-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,51.1873
1981-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,51.2824
1981-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,51.252
1981-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,51.2552
1981-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,53.0568
1981-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,53.3261
1981-06-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,53.0699
1981-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,52.8272
1981-07-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,87.1
1981-07-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,82.513
1981-07-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,82.554
1981-07-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,65.217
1981-07-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,65.036
1981-07-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,64.323
1981-07-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,64.309
1981-07-01 00:00:00,2006-12-10 00:00:00,2005-11-07 00:00:00,57.681
1981-07-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,56.703
1981-07-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,57.8188
1981-07-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,57.7865
1981-07-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,51.4085
1981-07-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,51.5055
1981-07-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,51.5993
1981-07-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,51.5741
1981-07-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,51.5854
1981-07-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,53.4054
1981-07-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,53.6592
1981-07-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,53.4044
1981-07-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,53.1722
1981-08-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,86.9
1981-08-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,82.144
1981-08-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,82.184
1981-08-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,65.141
1981-08-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,64.96
1981-08-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,64.228
1981-08-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,64.313
1981-08-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,57.684
1981-08-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,57.6836
1981-08-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,56.7114
1981-08-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,57.8254
1981-08-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,57.8045
1981-08-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,51.4178
1981-08-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,51.5122
1981-08-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,51.6053
1981-08-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,51.5705
1981-08-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,51.5768
1981-08-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,53.3848
1981-08-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,53.6472
1981-08-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,53.3959
1981-08-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,53.1672
1981-09-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,86.5
1981-09-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,81.478
1981-09-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,81.519
1981-09-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,64.711
1981-09-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,64.532
1981-09-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,63.788
1981-09-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,63.89
1981-09-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,57.325
1981-09-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,57.3254
1981-09-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,56.3568
1981-09-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,57.4579
1981-09-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,57.4406
1981-09-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,51.0866
1981-09-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,51.1894
1981-09-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,51.2813
1981-09-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,51.2438
1981-09-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,51.2536
1981-09-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,53.0524
1981-09-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,53.3276
1981-09-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,53.0761
1981-09-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,52.8548
1981-10-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,85.8
1981-10-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,80.857
1981-10-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,80.897
1981-10-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,64.231
1981-10-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,64.053
1981-10-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,63.294
1981-10-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,63.424
1981-10-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,56.894
1981-10-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,56.8937
1981-10-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,55.9416
1981-10-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,57.0184
1981-10-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,57.0204
1981-10-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,50.7247
1981-10-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,50.8268
1981-10-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,50.9184
1981-10-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,50.8858
1981-10-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,50.8998
1981-10-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,52.689
1981-10-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,52.9431
1981-10-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,52.6972
1981-10-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,52.4951
1981-11-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,84.8
1981-11-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,79.726
1981-11-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,79.765
1981-11-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,63.505
1981-11-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,63.329
1981-11-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,62.588
1981-11-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,62.748
1981-11-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,56.287
1981-11-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,56.2867
1981-11-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,55.3479
1981-11-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,56.4005
1981-11-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,56.4123
1981-11-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,50.1718
1981-11-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,50.2701
1981-11-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,50.3612
1981-11-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,50.3243
1981-11-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,50.3323
1981-11-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,52.0872
1981-11-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,52.3413
1981-11-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,52.0996
1981-11-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,51.8972
1981-12-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,84.1
1981-12-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,78.831
1981-12-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,78.87
1981-12-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,62.772
1981-12-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,62.598
1981-12-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,61.906
1981-12-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,62.078
1981-12-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,55.674
1981-12-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,55.6738
1981-12-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,54.7451
1981-12-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,55.7763
1981-12-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,55.7946
1981-12-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,49.6185
1981-12-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,49.7121
1981-12-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,49.8013
1981-12-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,49.7682
1981-12-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,49.7768
1981-12-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,51.5098
1981-12-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,51.7685
1981-12-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,51.5219
1981-12-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,51.3277
1982-01-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,82.4
1982-01-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,77.562
1982-01-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,77.601
1982-01-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,61.695
1982-01-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,61.524
1982-01-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,60.797
1982-01-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,60.908
1982-01-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,54.613
1982-01-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,54.6128
1982-01-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,53.6891
1982-01-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,54.6893
1982-01-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,54.7127
1982-01-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,48.6451
1982-01-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,48.7275
1982-01-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,48.8162
1982-01-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,48.7888
1982-01-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,48.8027
1982-01-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,50.4951
1982-01-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,50.734
1982-01-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,50.4933
1982-01-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,50.3077
1982-02-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,84.2
1982-02-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,79.235
1982-02-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,79.274
1982-02-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,62.877
1982-02-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,62.702
1982-02-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,61.982
1982-02-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,62.076
1982-02-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,55.662
1982-02-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,55.6621
1982-02-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,54.7396
1982-02-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,55.7494
1982-02-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,55.7799
1982-02-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,49.5949
1982-02-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,49.6787
1982-02-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,49.7716
1982-02-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,49.7437
1982-02-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,49.7531
1982-02-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,51.5032
1982-02-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,51.7409
1982-02-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,51.4979
1982-02-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,51.2996
1982-03-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,83.7
1982-03-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,78.681
1982-03-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,78.72
1982-03-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,62.409
1982-03-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,62.236
1982-03-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,61.55
1982-03-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,61.611
1982-03-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,55.267
1982-03-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,55.2667
1982-03-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,54.3517
1982-03-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,55.3473
1982-03-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,55.3631
1982-03-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,49.2351
1982-03-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,49.3118
1982-03-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,49.4063
1982-03-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,49.3759
1982-03-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,49.384
1982-03-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,51.1152
1982-03-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,51.3586
1982-03-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,51.1159
1982-03-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,50.9105
1982-04-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,83.2
1982-04-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,77.938
1982-04-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,77.977
1982-04-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,61.88
1982-04-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,61.709
1982-04-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,61.044
1982-04-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,61.103
1982-04-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,54.778
1982-04-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,54.7778
1982-04-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,53.8898
1982-04-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,54.8794
1982-04-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,54.878
1982-04-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,48.7965
1982-04-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,48.8861
1982-04-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,48.9813
1982-04-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,48.948
1982-04-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,48.9496
1982-04-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,50.6616
1982-04-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,50.8993
1982-04-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,50.6623
1982-04-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,50.459
1982-05-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,82.7
1982-05-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,77.341
1982-05-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,77.38
1982-05-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,61.405
1982-05-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,61.235
1982-05-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,60.621
1982-05-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,60.689
1982-05-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,54.421
1982-05-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,54.4213
1982-05-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,53.5383
1982-05-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,54.5219
1982-05-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,54.5128
1982-05-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,48.4889
1982-05-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,48.5801
1982-05-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,48.6756
1982-05-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,48.646
1982-05-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,48.6488
1982-05-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,50.347
1982-05-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,50.5912
1982-05-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,50.3505
1982-05-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,50.1366
1982-06-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,82.4
1982-06-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,77.083
1982-06-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,77.121
1982-06-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,61.166
1982-06-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,60.997
1982-06-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,60.437
1982-06-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,60.45
1982-06-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,54.211
1982-06-01 00:00:00,2006-12-10 00:00:00,2006-04-14 00:00:00,54.2112
1982-06-01 00:00:00,2008-03-27 00:00:00,2006-12-11 00:00:00,53.3306
1982-06-01 00:00:00,2009-03-26 00:00:00,2008-03-28 00:00:00,54.3088
1982-06-01 00:00:00,2010-06-24 00:00:00,2009-03-27 00:00:00,54.2913
1982-06-01 00:00:00,2011-03-24 00:00:00,2010-06-25 00:00:00,48.3109
1982-06-01 00:00:00,2012-03-29 00:00:00,2011-03-25 00:00:00,48.4188
1982-06-01 00:00:00,2013-03-21 00:00:00,2012-03-30 00:00:00,48.5142
1982-06-01 00:00:00,2014-04-15 00:00:00,2013-03-22 00:00:00,48.4828
1982-06-01 00:00:00,2015-07-20 00:00:00,2014-04-16 00:00:00,48.4896
1982-06-01 00:00:00,2016-03-31 00:00:00,2015-07-21 00:00:00,50.182
1982-06-01 00:00:00,2017-03-30 00:00:00,2016-04-01 00:00:00,50.4356
1982-06-01 00:00:00,2018-03-22 00:00:00,2017-03-31 00:00:00,50.1943
1982-06-01 00:00:00,2018-06-30 00:00:00,2018-03-23 00:00:00,49.969
1982-07-01 00:00:00,1997-01-26 00:00:00,1995-01-01 00:00:00,82.0
1982-07-01 00:00:00,1997-12-08 00:00:00,1997-01-27 00:00:00,76.45
1982-07-01 00:00:00,2002-12-04 00:00:00,1997-12-09 00:00:00,76.488
1982-07-01 00:00:00,2003-03-13 00:00:00,2002-12-05 00:00:00,60.995
1982-07-01 00:00:00,2003-11-09 00:00:00,2003-03-14 00:00:00,60.825
1982-07-01 00:00:00,2004-12-21 00:00:00,2003-11-10 00:00:00,60.216
1982-07-01 00:00:00,2005-11-06 00:00:00,2004-12-22 00:00:00,60.228
1982-07-01 00:00:00,2006-04-13 00:00:00,2005-11-07 00:00:00,54.021
